target,target_end_date,location,type,quantile,value,location_name,forecast_date,target_type,board_name,submission_date,horizon
1 wk ahead inc death,2020-11-28,PL,quantile,0.35,3538.36786488662,Poland,2020-11-23,,EpiExpert-ensemble,2020-11-23,1
1 wk ahead inc death,2020-11-28,PL,quantile,0.4,3620.89612586901,Poland,2020-11-23,,EpiExpert-ensemble,2020-11-23,1
1 wk ahead inc death,2020-11-28,PL,quantile,0.45,3702.54450242328,Poland,2020-11-23,,EpiExpert-ensemble,2020-11-23,1
1 wk ahead inc death,2020-11-28,PL,quantile,0.5,3784.66666666667,Poland,2020-11-23,,EpiExpert-ensemble,2020-11-23,1
1 wk ahead inc death,2020-11-28,PL,quantile,0.55,3868.5815299667,Poland,2020-11-23,,EpiExpert-ensemble,2020-11-23,1
1 wk ahead inc death,2020-11-28,PL,quantile,0.6,3955.72488153366,Poland,2020-11-23,,EpiExpert-ensemble,2020-11-23,1
1 wk ahead inc death,2020-11-28,PL,quantile,0.65,4047.8268698802,Poland,2020-11-23,,EpiExpert-ensemble,2020-11-23,1
1 wk ahead inc death,2020-11-28,PL,quantile,0.7,4147.17614326583,Poland,2020-11-23,,EpiExpert-ensemble,2020-11-23,1
1 wk ahead inc death,2020-11-28,PL,quantile,0.75,4257.0878942609,Poland,2020-11-23,,EpiExpert-ensemble,2020-11-23,1
1 wk ahead inc death,2020-11-28,PL,quantile,0.8,4382.86361887591,Poland,2020-11-23,,EpiExpert-ensemble,2020-11-23,1
1 wk ahead inc death,2020-11-28,PL,quantile,0.85,4534.10551108203,Poland,2020-11-23,,EpiExpert-ensemble,2020-11-23,1
1 wk ahead inc death,2020-11-28,PL,quantile,0.9,4731.74316945327,Poland,2020-11-23,,EpiExpert-ensemble,2020-11-23,1
1 wk ahead inc death,2020-11-28,PL,quantile,0.95,5040.43413352253,Poland,2020-11-23,,EpiExpert-ensemble,2020-11-23,1
1 wk ahead inc death,2020-11-28,PL,quantile,0.975,5324.25713930944,Poland,2020-11-23,,EpiExpert-ensemble,2020-11-23,1
1 wk ahead inc death,2020-11-28,PL,quantile,0.99,5674.21302799353,Poland,2020-11-23,,EpiExpert-ensemble,2020-11-23,1
2 wk ahead inc death,2020-12-05,PL,quantile,0.01,2684.31034914218,Poland,2020-11-23,,EpiExpert-ensemble,2020-11-23,2
2 wk ahead inc death,2020-12-05,PL,quantile,0.025,2889.20273066081,Poland,2020-11-23,,EpiExpert-ensemble,2020-11-23,2
2 wk ahead inc death,2020-12-05,PL,quantile,0.05,3077.92385864842,Poland,2020-11-23,,EpiExpert-ensemble,2020-11-23,2
2 wk ahead inc death,2020-12-05,PL,quantile,0.1,3310.92509114904,Poland,2020-11-23,,EpiExpert-ensemble,2020-11-23,2
2 wk ahead inc death,2020-12-05,PL,quantile,0.15,3478.07146056393,Poland,2020-11-23,,EpiExpert-ensemble,2020-11-23,2
2 wk ahead inc death,2020-12-05,PL,quantile,0.2,3616.95223159732,Poland,2020-11-23,,EpiExpert-ensemble,2020-11-23,2
2 wk ahead inc death,2020-12-05,PL,quantile,0.25,3740.54409023507,Poland,2020-11-23,,EpiExpert-ensemble,2020-11-23,2
2 wk ahead inc death,2020-12-05,PL,quantile,0.3,3855.15782618258,Poland,2020-11-23,,EpiExpert-ensemble,2020-11-23,2
2 wk ahead inc death,2020-12-05,PL,quantile,0.35,3964.52457432596,Poland,2020-11-23,,EpiExpert-ensemble,2020-11-23,2
2 wk ahead inc death,2020-12-05,PL,quantile,0.4,4071.19707958986,Poland,2020-11-23,,EpiExpert-ensemble,2020-11-23,2
2 wk ahead inc death,2020-12-05,PL,quantile,0.45,4177.16181181841,Poland,2020-11-23,,EpiExpert-ensemble,2020-11-23,2
2 wk ahead inc death,2020-12-05,PL,quantile,0.5,4284.16666666667,Poland,2020-11-23,,EpiExpert-ensemble,2020-11-23,2
2 wk ahead inc death,2020-12-05,PL,quantile,0.55,4393.94217321955,Poland,2020-11-23,,EpiExpert-ensemble,2020-11-23,2
2 wk ahead inc death,2020-12-05,PL,quantile,0.6,4508.40018311137,Poland,2020-11-23,,EpiExpert-ensemble,2020-11-23,2
2 wk ahead inc death,2020-12-05,PL,quantile,0.65,4629.87273583804,Poland,2020-11-23,,EpiExpert-ensemble,2020-11-23,2
2 wk ahead inc death,2020-12-05,PL,quantile,0.7,4761.47367168014,Poland,2020-11-23,,EpiExpert-ensemble,2020-11-23,2
2 wk ahead inc death,2020-12-05,PL,quantile,0.75,4907.74518682096,Poland,2020-11-23,,EpiExpert-ensemble,2020-11-23,2
2 wk ahead inc death,2020-12-05,PL,quantile,0.8,5075.99018058018,Poland,2020-11-23,,EpiExpert-ensemble,2020-11-23,2
2 wk ahead inc death,2020-12-05,PL,quantile,0.85,5279.49627436811,Poland,2020-11-23,,EpiExpert-ensemble,2020-11-23,2
2 wk ahead inc death,2020-12-05,PL,quantile,0.9,5547.35790535738,Poland,2020-11-23,,EpiExpert-ensemble,2020-11-23,2
2 wk ahead inc death,2020-12-05,PL,quantile,0.95,5969.9777842496,Poland,2020-11-23,,EpiExpert-ensemble,2020-11-23,2
2 wk ahead inc death,2020-12-05,PL,quantile,0.975,6362.97346810344,Poland,2020-11-23,,EpiExpert-ensemble,2020-11-23,2
2 wk ahead inc death,2020-12-05,PL,quantile,0.99,6853.16046797775,Poland,2020-11-23,,EpiExpert-ensemble,2020-11-23,2
3 wk ahead inc death,2020-12-12,PL,quantile,0.01,2558.24645141489,Poland,2020-11-23,,EpiExpert-ensemble,2020-11-23,3
3 wk ahead inc death,2020-12-12,PL,quantile,0.025,2775.25994241899,Poland,2020-11-23,,EpiExpert-ensemble,2020-11-23,3
3 wk ahead inc death,2020-12-12,PL,quantile,0.05,2977.41901687522,Poland,2020-11-23,,EpiExpert-ensemble,2020-11-23,3
3 wk ahead inc death,2020-12-12,PL,quantile,0.1,3229.93514376395,Poland,2020-11-23,,EpiExpert-ensemble,2020-11-23,3
3 wk ahead inc death,2020-12-12,PL,quantile,0.15,3413.0210254742,Poland,2020-11-23,,EpiExpert-ensemble,2020-11-23,3
3 wk ahead inc death,2020-12-12,PL,quantile,0.2,3566.35133326283,Poland,2020-11-23,,EpiExpert-ensemble,2020-11-23,3
3 wk ahead inc death,2020-12-12,PL,quantile,0.25,3703.70627592168,Poland,2020-11-23,,EpiExpert-ensemble,2020-11-23,3
3 wk ahead inc death,2020-12-12,PL,quantile,0.3,3831.83307617067,Poland,2020-11-23,,EpiExpert-ensemble,2020-11-23,3
3 wk ahead inc death,2020-12-12,PL,quantile,0.35,3954.75800608999,Poland,2020-11-23,,EpiExpert-ensemble,2020-11-23,3
3 wk ahead inc death,2020-12-12,PL,quantile,0.4,4075.27134013227,Poland,2020-11-23,,EpiExpert-ensemble,2020-11-23,3
3 wk ahead inc death,2020-12-12,PL,quantile,0.45,4195.58079026319,Poland,2020-11-23,,EpiExpert-ensemble,2020-11-23,3
3 wk ahead inc death,2020-12-12,PL,quantile,0.5,4317.66666666667,Poland,2020-11-23,,EpiExpert-ensemble,2020-11-23,3
3 wk ahead inc death,2020-12-12,PL,quantile,0.55,4443.52835158483,Poland,2020-11-23,,EpiExpert-ensemble,2020-11-23,3
3 wk ahead inc death,2020-12-12,PL,quantile,0.6,4575.41389583311,Poland,2020-11-23,,EpiExpert-ensemble,2020-11-23,3
3 wk ahead inc death,2020-12-12,PL,quantile,0.65,4716.1049058356,Poland,2020-11-23,,EpiExpert-ensemble,2020-11-23,3
3 wk ahead inc death,2020-12-12,PL,quantile,0.7,4869.3563118802,Poland,2020-11-23,,EpiExpert-ensemble,2020-11-23,3
3 wk ahead inc death,2020-12-12,PL,quantile,0.75,5040.69079506051,Poland,2020-11-23,,EpiExpert-ensemble,2020-11-23,3
3 wk ahead inc death,2020-12-12,PL,quantile,0.8,5239.04544761763,Poland,2020-11-23,,EpiExpert-ensemble,2020-11-23,3
3 wk ahead inc death,2020-12-12,PL,quantile,0.85,5480.77378470144,Poland,2020-11-23,,EpiExpert-ensemble,2020-11-23,3
3 wk ahead inc death,2020-12-12,PL,quantile,0.9,5801.89303408834,Poland,2020-11-23,,EpiExpert-ensemble,2020-11-23,3
3 wk ahead inc death,2020-12-12,PL,quantile,0.95,6315.1731102748,Poland,2020-11-23,,EpiExpert-ensemble,2020-11-23,3
3 wk ahead inc death,2020-12-12,PL,quantile,0.975,6799.53471231628,Poland,2020-11-23,,EpiExpert-ensemble,2020-11-23,3
3 wk ahead inc death,2020-12-12,PL,quantile,0.99,7412.88199599246,Poland,2020-11-23,,EpiExpert-ensemble,2020-11-23,3
4 wk ahead inc death,2020-12-19,PL,quantile,0.01,2365.69715764986,Poland,2020-11-23,,EpiExpert-ensemble,2020-11-23,4
4 wk ahead inc death,2020-12-19,PL,quantile,0.025,2573.04035970808,Poland,2020-11-23,,EpiExpert-ensemble,2020-11-23,4
4 wk ahead inc death,2020-12-19,PL,quantile,0.05,2767.31287074072,Poland,2020-11-23,,EpiExpert-ensemble,2020-11-23,4
4 wk ahead inc death,2020-12-19,PL,quantile,0.1,3011.4758842795,Poland,2020-11-23,,EpiExpert-ensemble,2020-11-23,4
4 wk ahead inc death,2020-12-19,PL,quantile,0.15,3189.52979572072,Poland,2020-11-23,,EpiExpert-ensemble,2020-11-23,4
4 wk ahead inc death,2020-12-19,PL,quantile,0.2,3339.29834270986,Poland,2020-11-23,,EpiExpert-ensemble,2020-11-23,4
4 wk ahead inc death,2020-12-19,PL,quantile,0.25,3473.96107492849,Poland,2020-11-23,,EpiExpert-ensemble,2020-11-23,4
4 wk ahead inc death,2020-12-19,PL,quantile,0.3,3599.99620932753,Poland,2020-11-23,,EpiExpert-ensemble,2020-11-23,4
4 wk ahead inc death,2020-12-19,PL,quantile,0.35,3721.29092826937,Poland,2020-11-23,,EpiExpert-ensemble,2020-11-23,4
4 wk ahead inc death,2020-12-19,PL,quantile,0.4,3840.56015483853,Poland,2020-11-23,,EpiExpert-ensemble,2020-11-23,4
4 wk ahead inc death,2020-12-19,PL,quantile,0.45,3959.97363340795,Poland,2020-11-23,,EpiExpert-ensemble,2020-11-23,4
4 wk ahead inc death,2020-12-19,PL,quantile,0.5,4081.5,Poland,2020-11-23,,EpiExpert-ensemble,2020-11-23,4
4 wk ahead inc death,2020-12-19,PL,quantile,0.55,4207.14966136524,Poland,2020-11-23,,EpiExpert-ensemble,2020-11-23,4
4 wk ahead inc death,2020-12-19,PL,quantile,0.6,4339.20597115503,Poland,2020-11-23,,EpiExpert-ensemble,2020-11-23,4
4 wk ahead inc death,2020-12-19,PL,quantile,0.65,4480.51726655403,Poland,2020-11-23,,EpiExpert-ensemble,2020-11-23,4
4 wk ahead inc death,2020-12-19,PL,quantile,0.7,4634.95257544356,Poland,2020-11-23,,EpiExpert-ensemble,2020-11-23,4
4 wk ahead inc death,2020-12-19,PL,quantile,0.75,4808.22961513983,Poland,2020-11-23,,EpiExpert-ensemble,2020-11-23,4
4 wk ahead inc death,2020-12-19,PL,quantile,0.8,5009.63698342818,Poland,2020-11-23,,EpiExpert-ensemble,2020-11-23,4
4 wk ahead inc death,2020-12-19,PL,quantile,0.85,5256.23125664396,Poland,2020-11-23,,EpiExpert-ensemble,2020-11-23,4
4 wk ahead inc death,2020-12-19,PL,quantile,0.9,5585.71926566126,Poland,2020-11-23,,EpiExpert-ensemble,2020-11-23,4
4 wk ahead inc death,2020-12-19,PL,quantile,0.95,6116.75541369932,Poland,2020-11-23,,EpiExpert-ensemble,2020-11-23,4
4 wk ahead inc death,2020-12-19,PL,quantile,0.975,6622.63884042636,Poland,2020-11-23,,EpiExpert-ensemble,2020-11-23,4
4 wk ahead inc death,2020-12-19,PL,quantile,0.99,7269.60270013289,Poland,2020-11-23,,EpiExpert-ensemble,2020-11-23,4
1 wk ahead inc case,2020-12-05,GM,quantile,0.01,104709.709402927,Germany,2020-11-30,,EpiExpert-ensemble,2020-11-30,1
1 wk ahead inc case,2020-12-05,GM,quantile,0.025,107041.839281698,Germany,2020-11-30,,EpiExpert-ensemble,2020-11-30,1
1 wk ahead inc case,2020-12-05,GM,quantile,0.05,109126.74097353,Germany,2020-11-30,,EpiExpert-ensemble,2020-11-30,1
1 wk ahead inc case,2020-12-05,GM,quantile,0.1,111625.933979611,Germany,2020-11-30,,EpiExpert-ensemble,2020-11-30,1
1 wk ahead inc case,2020-12-05,GM,quantile,0.15,113372.456358418,Germany,2020-11-30,,EpiExpert-ensemble,2020-11-30,1
1 wk ahead inc case,2020-12-05,GM,quantile,0.2,114796.551613539,Germany,2020-11-30,,EpiExpert-ensemble,2020-11-30,1
1 wk ahead inc case,2020-12-05,GM,quantile,0.25,116044.462649901,Germany,2020-11-30,,EpiExpert-ensemble,2020-11-30,1
1 wk ahead inc case,2020-12-05,GM,quantile,0.3,117186.226203355,Germany,2020-11-30,,EpiExpert-ensemble,2020-11-30,1
1 wk ahead inc case,2020-12-05,GM,quantile,0.35,118262.45607301,Germany,2020-11-30,,EpiExpert-ensemble,2020-11-30,1
1 wk ahead inc case,2020-12-05,GM,quantile,0.4,119300.223788155,Germany,2020-11-30,,EpiExpert-ensemble,2020-11-30,1
1 wk ahead inc case,2020-12-05,GM,quantile,0.45,120319.89186654,Germany,2020-11-30,,EpiExpert-ensemble,2020-11-30,1
1 wk ahead inc case,2020-12-05,GM,quantile,0.5,121338.666666667,Germany,2020-11-30,,EpiExpert-ensemble,2020-11-30,1
1 wk ahead inc case,2020-12-05,GM,quantile,0.55,122372.869596404,Germany,2020-11-30,,EpiExpert-ensemble,2020-11-30,1
1 wk ahead inc case,2020-12-05,GM,quantile,0.6,123439.825656994,Germany,2020-11-30,,EpiExpert-ensemble,2020-11-30,1
1 wk ahead inc case,2020-12-05,GM,quantile,0.65,124559.973614876,Germany,2020-11-30,,EpiExpert-ensemble,2020-11-30,1
1 wk ahead inc case,2020-12-05,GM,quantile,0.7,125759.911478872,Germany,2020-11-30,,EpiExpert-ensemble,2020-11-30,1
1 wk ahead inc case,2020-12-05,GM,quantile,0.75,127077.706519335,Germany,2020-11-30,,EpiExpert-ensemble,2020-11-30,1
1 wk ahead inc case,2020-12-05,GM,quantile,0.8,128573.693790943,Germany,2020-11-30,,EpiExpert-ensemble,2020-11-30,1
1 wk ahead inc case,2020-12-05,GM,quantile,0.85,130356.378962475,Germany,2020-11-30,,EpiExpert-ensemble,2020-11-30,1
1 wk ahead inc case,2020-12-05,GM,quantile,0.9,132660.703781281,Germany,2020-11-30,,EpiExpert-ensemble,2020-11-30,1
1 wk ahead inc case,2020-12-05,GM,quantile,0.95,136206.673277371,Germany,2020-11-30,,EpiExpert-ensemble,2020-11-30,1
1 wk ahead inc case,2020-12-05,GM,quantile,0.975,139414.343687863,Germany,2020-11-30,,EpiExpert-ensemble,2020-11-30,1
1 wk ahead inc case,2020-12-05,GM,quantile,0.99,143306.18562832,Germany,2020-11-30,,EpiExpert-ensemble,2020-11-30,1
2 wk ahead inc case,2020-12-12,GM,quantile,0.01,93996.3915975933,Germany,2020-11-30,,EpiExpert-ensemble,2020-11-30,2
2 wk ahead inc case,2020-12-12,GM,quantile,0.025,97088.9251182288,Germany,2020-11-30,,EpiExpert-ensemble,2020-11-30,2
2 wk ahead inc case,2020-12-12,GM,quantile,0.05,99872.1658269918,Germany,2020-11-30,,EpiExpert-ensemble,2020-11-30,2
2 wk ahead inc case,2020-12-12,GM,quantile,0.1,103231.3977683,Germany,2020-11-30,,EpiExpert-ensemble,2020-11-30,2
2 wk ahead inc case,2020-12-12,GM,quantile,0.15,105593.700951903,Germany,2020-11-30,,EpiExpert-ensemble,2020-11-30,2
2 wk ahead inc case,2020-12-12,GM,quantile,0.2,107528.832325409,Germany,2020-11-30,,EpiExpert-ensemble,2020-11-30,2
2 wk ahead inc case,2020-12-12,GM,quantile,0.25,109231.12447588,Germany,2020-11-30,,EpiExpert-ensemble,2020-11-30,2
2 wk ahead inc case,2020-12-12,GM,quantile,0.3,110793.972720899,Germany,2020-11-30,,EpiExpert-ensemble,2020-11-30,2
2 wk ahead inc case,2020-12-12,GM,quantile,0.35,112271.784320963,Germany,2020-11-30,,EpiExpert-ensemble,2020-11-30,2
2 wk ahead inc case,2020-12-12,GM,quantile,0.4,113701.054995322,Germany,2020-11-30,,EpiExpert-ensemble,2020-11-30,2
2 wk ahead inc case,2020-12-12,GM,quantile,0.45,115109.469538774,Germany,2020-11-30,,EpiExpert-ensemble,2020-11-30,2
2 wk ahead inc case,2020-12-12,GM,quantile,0.5,116520.666666667,Germany,2020-11-30,,EpiExpert-ensemble,2020-11-30,2
2 wk ahead inc case,2020-12-12,GM,quantile,0.55,117957.326407225,Germany,2020-11-30,,EpiExpert-ensemble,2020-11-30,2
2 wk ahead inc case,2020-12-12,GM,quantile,0.6,119443.789601797,Germany,2020-11-30,,EpiExpert-ensemble,2020-11-30,2
2 wk ahead inc case,2020-12-12,GM,quantile,0.65,121009.044717706,Germany,2020-11-30,,EpiExpert-ensemble,2020-11-30,2
2 wk ahead inc case,2020-12-12,GM,quantile,0.7,122691.098661413,Germany,2020-11-30,,EpiExpert-ensemble,2020-11-30,2
2 wk ahead inc case,2020-12-12,GM,quantile,0.75,124544.655149638,Germany,2020-11-30,,EpiExpert-ensemble,2020-11-30,2
2 wk ahead inc case,2020-12-12,GM,quantile,0.8,126656.792911417,Germany,2020-11-30,,EpiExpert-ensemble,2020-11-30,2
2 wk ahead inc case,2020-12-12,GM,quantile,0.85,129184.67667678,Germany,2020-11-30,,EpiExpert-ensemble,2020-11-30,2
2 wk ahead inc case,2020-12-12,GM,quantile,0.9,132469.800860056,Germany,2020-11-30,,EpiExpert-ensemble,2020-11-30,2
2 wk ahead inc case,2020-12-12,GM,quantile,0.95,137563.323775225,Germany,2020-11-30,,EpiExpert-ensemble,2020-11-30,2
2 wk ahead inc case,2020-12-12,GM,quantile,0.975,142210.395297769,Germany,2020-11-30,,EpiExpert-ensemble,2020-11-30,2
2 wk ahead inc case,2020-12-12,GM,quantile,0.99,147898.310658527,Germany,2020-11-30,,EpiExpert-ensemble,2020-11-30,2
3 wk ahead inc case,2020-12-19,GM,quantile,0.01,83943.0229168666,Germany,2020-11-30,,EpiExpert-ensemble,2020-11-30,3
3 wk ahead inc case,2020-12-19,GM,quantile,0.025,87545.0165297667,Germany,2020-11-30,,EpiExpert-ensemble,2020-11-30,3
3 wk ahead inc case,2020-12-19,GM,quantile,0.05,90818.6026595284,Germany,2020-11-30,,EpiExpert-ensemble,2020-11-30,3
3 wk ahead inc case,2020-12-19,GM,quantile,0.1,94809.4471725516,Germany,2020-11-30,,EpiExpert-ensemble,2020-11-30,3
3 wk ahead inc case,2020-12-19,GM,quantile,0.15,97641.7446599612,Germany,2020-11-30,,EpiExpert-ensemble,2020-11-30,3
3 wk ahead inc case,2020-12-19,GM,quantile,0.2,99977.6385872106,Germany,2020-11-30,,EpiExpert-ensemble,2020-11-30,3
3 wk ahead inc case,2020-12-19,GM,quantile,0.25,102044.124956231,Germany,2020-11-30,,EpiExpert-ensemble,2020-11-30,3
3 wk ahead inc case,2020-12-19,GM,quantile,0.3,103950.879616421,Germany,2020-11-30,,EpiExpert-ensemble,2020-11-30,3
3 wk ahead inc case,2020-12-19,GM,quantile,0.35,105762.243976024,Germany,2020-11-30,,EpiExpert-ensemble,2020-11-30,3
3 wk ahead inc case,2020-12-19,GM,quantile,0.4,107521.799506269,Germany,2020-11-30,,EpiExpert-ensemble,2020-11-30,3
3 wk ahead inc case,2020-12-19,GM,quantile,0.45,109263.036240378,Germany,2020-11-30,,EpiExpert-ensemble,2020-11-30,3
3 wk ahead inc case,2020-12-19,GM,quantile,0.5,111015,Germany,2020-11-30,,EpiExpert-ensemble,2020-11-30,3
3 wk ahead inc case,2020-12-19,GM,quantile,0.55,112806.028744962,Germany,2020-11-30,,EpiExpert-ensemble,2020-11-30,3
3 wk ahead inc case,2020-12-19,GM,quantile,0.6,114667.019476285,Germany,2020-11-30,,EpiExpert-ensemble,2020-11-30,3
3 wk ahead inc case,2020-12-19,GM,quantile,0.65,116635.262457062,Germany,2020-11-30,,EpiExpert-ensemble,2020-11-30,3
3 wk ahead inc case,2020-12-19,GM,quantile,0.7,118760.160297987,Germany,2020-11-30,,EpiExpert-ensemble,2020-11-30,3
3 wk ahead inc case,2020-12-19,GM,quantile,0.75,121113.378366618,Germany,2020-11-30,,EpiExpert-ensemble,2020-11-30,3
3 wk ahead inc case,2020-12-19,GM,quantile,0.8,123809.686720751,Germany,2020-11-30,,EpiExpert-ensemble,2020-11-30,3
3 wk ahead inc case,2020-12-19,GM,quantile,0.85,127057.286782799,Germany,2020-11-30,,EpiExpert-ensemble,2020-11-30,3
3 wk ahead inc case,2020-12-19,GM,quantile,0.9,131310.857036103,Germany,2020-11-30,,EpiExpert-ensemble,2020-11-30,3
3 wk ahead inc case,2020-12-19,GM,quantile,0.95,137978.956986699,Germany,2020-11-30,,EpiExpert-ensemble,2020-11-30,3
3 wk ahead inc case,2020-12-19,GM,quantile,0.975,144138.749640536,Germany,2020-11-30,,EpiExpert-ensemble,2020-11-30,3
3 wk ahead inc case,2020-12-19,GM,quantile,0.99,151775.151706394,Germany,2020-11-30,,EpiExpert-ensemble,2020-11-30,3
4 wk ahead inc case,2020-12-26,GM,quantile,0.01,74851.1631219295,Germany,2020-11-30,,EpiExpert-ensemble,2020-11-30,4
4 wk ahead inc case,2020-12-26,GM,quantile,0.025,78753.4067754483,Germany,2020-11-30,,EpiExpert-ensemble,2020-11-30,4
4 wk ahead inc case,2020-12-26,GM,quantile,0.05,82327.5722341808,Germany,2020-11-30,,EpiExpert-ensemble,2020-11-30,4
4 wk ahead inc case,2020-12-26,GM,quantile,0.1,86719.659880932,Germany,2020-11-30,,EpiExpert-ensemble,2020-11-30,4
4 wk ahead inc case,2020-12-26,GM,quantile,0.15,89859.4030823148,Germany,2020-11-30,,EpiExpert-ensemble,2020-11-30,4
4 wk ahead inc case,2020-12-26,GM,quantile,0.2,92462.7484015043,Germany,2020-11-30,,EpiExpert-ensemble,2020-11-30,4
4 wk ahead inc case,2020-12-26,GM,quantile,0.25,94776.1466765925,Germany,2020-11-30,,EpiExpert-ensemble,2020-11-30,4
4 wk ahead inc case,2020-12-26,GM,quantile,0.3,96919.197553208,Germany,2020-11-30,,EpiExpert-ensemble,2020-11-30,4
4 wk ahead inc case,2020-12-26,GM,quantile,0.35,98962.4760723322,Germany,2020-11-30,,EpiExpert-ensemble,2020-11-30,4
4 wk ahead inc case,2020-12-26,GM,quantile,0.4,100954.175156335,Germany,2020-11-30,,EpiExpert-ensemble,2020-11-30,4
4 wk ahead inc case,2020-12-26,GM,quantile,0.45,102931.724781796,Germany,2020-11-30,,EpiExpert-ensemble,2020-11-30,4
4 wk ahead inc case,2020-12-26,GM,quantile,0.5,104928,Germany,2020-11-30,,EpiExpert-ensemble,2020-11-30,4
4 wk ahead inc case,2020-12-26,GM,quantile,0.55,106975.500584238,Germany,2020-11-30,,EpiExpert-ensemble,2020-11-30,4
4 wk ahead inc case,2020-12-26,GM,quantile,0.6,109110.094757033,Germany,2020-11-30,,EpiExpert-ensemble,2020-11-30,4
4 wk ahead inc case,2020-12-26,GM,quantile,0.65,111375.511248568,Germany,2020-11-30,,EpiExpert-ensemble,2020-11-30,4
4 wk ahead inc case,2020-12-26,GM,quantile,0.7,113830.134869245,Germany,2020-11-30,,EpiExpert-ensemble,2020-11-30,4
4 wk ahead inc case,2020-12-26,GM,quantile,0.75,116559.158293217,Germany,2020-11-30,,EpiExpert-ensemble,2020-11-30,4
4 wk ahead inc case,2020-12-26,GM,quantile,0.8,119699.637399079,Germany,2020-11-30,,EpiExpert-ensemble,2020-11-30,4
4 wk ahead inc case,2020-12-26,GM,quantile,0.85,123501.172919149,Germany,2020-11-30,,EpiExpert-ensemble,2020-11-30,4
4 wk ahead inc case,2020-12-26,GM,quantile,0.9,128511.001153026,Germany,2020-11-30,,EpiExpert-ensemble,2020-11-30,4
4 wk ahead inc case,2020-12-26,GM,quantile,0.95,136433.028206973,Germany,2020-11-30,,EpiExpert-ensemble,2020-11-30,4
4 wk ahead inc case,2020-12-26,GM,quantile,0.975,143823.147575111,Germany,2020-11-30,,EpiExpert-ensemble,2020-11-30,4
4 wk ahead inc case,2020-12-26,GM,quantile,0.99,153077.465597179,Germany,2020-11-30,,EpiExpert-ensemble,2020-11-30,4
1 wk ahead inc death,2020-12-05,GM,quantile,0.01,1639.38986690497,Germany,2020-11-30,,EpiExpert-ensemble,2020-11-30,1
1 wk ahead inc death,2020-12-05,GM,quantile,0.025,1732.85107354899,Germany,2020-11-30,,EpiExpert-ensemble,2020-11-30,1
1 wk ahead inc death,2020-12-05,GM,quantile,0.05,1820.84627815224,Germany,2020-11-30,,EpiExpert-ensemble,2020-11-30,1
1 wk ahead inc death,2020-12-05,GM,quantile,0.1,1932.15660392828,Germany,2020-11-30,,EpiExpert-ensemble,2020-11-30,1
1 wk ahead inc death,2020-12-05,GM,quantile,0.15,2013.89833823776,Germany,2020-11-30,,EpiExpert-ensemble,2020-11-30,1
1 wk ahead inc death,2020-12-05,GM,quantile,0.2,2083.0566120599,Germany,2020-11-30,,EpiExpert-ensemble,2020-11-30,1
1 wk ahead inc death,2020-12-05,GM,quantile,0.25,2145.56743571787,Germany,2020-11-30,,EpiExpert-ensemble,2020-11-30,1
1 wk ahead inc death,2020-12-05,GM,quantile,0.3,2204.36330834687,Germany,2020-11-30,,EpiExpert-ensemble,2020-11-30,1
1 wk ahead inc death,2020-12-05,GM,quantile,0.35,2261.21849673411,Germany,2020-11-30,,EpiExpert-ensemble,2020-11-30,1
1 wk ahead inc death,2020-12-05,GM,quantile,0.4,2317.38761043079,Germany,2020-11-30,,EpiExpert-ensemble,2020-11-30,1
1 wk ahead inc death,2020-12-05,GM,quantile,0.45,2373.88971564541,Germany,2020-11-30,,EpiExpert-ensemble,2020-11-30,1
